NUM_CONDITIONAL,NUM_SWITCH,NUM_TYPE_ACCESS,NUM_INVOCATION,NUM_IF,NUM_ASSIGN,NUM_TYPED_ELEMENTS,NUM_VAR_ACCESS,NUM_FIELD_ACCESS,NUM_LOCAL,NUM_PACKAGE,NUM_LOC,LOC_RATIO,CON_LOC,CON_ASSERT,CON_CONDITIONAL,CON_SWITCH,CON_TYPE_ACCESS,CON_INVOCATION,CON_IF,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_VAR_ACCESS,CON_FIELD_ACCESS,CON_LOCAL,CON_PACKAGE,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPED_ELEMENTS_COUPLING,TYPED_ELEMENTS_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
0,0,1,1,0,0,4,1,0,0,9,2,0.068965517241379,27,0,0,0,8,18,6,2,84,29,0,6,140,0.166666666666667,0,0,0,0,0,0,0,1,0,1,0,0.25,0,0,0,0.175,0,0,0
0,0,0,1,0,0,1,0,0,0,2,1,0.038461538461539,25,0,0,0,22,18,2,3,75,14,9,1,94,0,0,0,0,0,0,0,0,1,0.076923076923077,1,0.076923076923077,0,0,0,0,0.105263157894737,0,0.461538461538462,0
0,0,1,5,0,0,17,6,1,0,32,4,0.307692307692308,9,0,0,0,6,4,0,1,36,11,3,4,40,1,0.6,0,0.555555555555556,1,0,0.111111111111111,0,1,0,1,0,0.5,0,0.222222222222222,0,0.833333333333333,0,0,0
0,0,11,6,3,1,53,14,9,2,93,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0.5,1,1,1,0,1,0,1,1,0.5,1
0,0,0,2,1,2,11,6,0,0,10,5,0.178571428571429,23,0,1,0,5,17,4,3,69,28,3,8,112,0.5,0.375,0.25,0.25,0,0,0,0,0.5,0.25,0.5,0.25,0,0,0,0,0,0,0,0
0,0,28,15,0,0,100,28,28,0,156,15,0.555555555555556,12,0,0,0,24,12,0,0,72,24,24,0,132,1,0.538461538461538,0.027027027027027,1,1,0.538461538461538,0.027027027027027,1,1,0.027027027027027,1,0.027027027027027,1,0.555555555555556,0.027027027027027,1,1,0.566265060240964,0.027027027027027,1
0,0,22,11,0,0,77,22,22,0,121,12,0.444444444444444,15,0,0,0,30,16,0,0,91,30,30,0,167,1,0.423076923076923,0,0.5,1,0.423076923076923,0,0.5,1,0,1,0,1,0.407407407407407,0,1,1,0.427184466019418,0,1
0,0,2,2,0,0,10,4,1,0,22,3,0.6,2,0,0,0,1,1,0,0,8,5,0,1,32,1,0,0.25,0,1,0,0.25,0,1,0.25,1,0.25,0.666666666666667,0,0.75,0,1,0,0.25,0
0,0,3,1,0,1,13,3,2,0,9,2,0.019607843137255,100,0,3,0,111,9,19,37,579,185,116,6,354,0.25,0,0.25,0,0.111111111111111,0,0.5,0,0.5,0,0.5,0,0.028301886792453,0,0.75,0,0.026392961876833,0,0.75,0
0,0,0,1,0,0,3,1,0,0,6,2,0.005305039787798,375,0,0,0,106,392,54,14,1505,477,144,100,2385,0.029411764705882,0,0.2,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.005080440304826,0,0.7,0
0,0,3,4,0,0,10,2,0,0,11,3,0.157894736842105,16,0,0,0,28,28,0,0,90,20,11,5,143,0.25,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0.2,0,0,0.2,0,0,0
0,0,6,6,0,0,27,2,0,0,22,3,0.085714285714286,32,0,0,0,55,63,0,0,247,37,6,8,272,0.125,0,0,0,0,0,0,0,1,0,1,0,0.142857142857143,0.125,0,0,0.142857142857143,0.125,0,0
0,0,1,1,0,0,4,1,0,0,4,2,0.222222222222222,7,0,0,0,3,3,2,0,14,5,2,1,13,0.25,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0,1,0,0.333333333333333,0
0,0,1,3,0,0,10,4,1,0,16,2,0.086956521739131,21,0,0,0,3,30,2,0,70,24,2,8,155,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0.125,0,0.666666666666667,0
0,0,2,4,0,0,13,4,2,0,26,4,0.129032258064516,27,0,0,1,15,21,5,0,86,26,13,0,161,0.666666666666667,0,0,0,0.666666666666667,0,0,0,1,0,1,0,0.125,0,0,0,0.16,0.126984126984127,1,1
0,0,3,4,1,0,15,3,1,0,23,4,0.148148148148148,23,0,0,0,17,24,4,0,78,22,6,3,149,1,0,0.5,0,0.333333333333333,0,0.5,0,1,0.5,1,0.5,0.15,0,0.5,0,0.222222222222222,0,1,0
0,0,1,2,0,0,7,2,0,0,16,2,0.086956521739131,21,0,0,0,15,17,4,0,69,25,12,4,228,0.25,0,0.5,0,0,0,0,0,1,0.5,1,0.5,0.071428571428572,0,1,0,0,0,0,0
0,0,1,2,0,0,5,1,0,0,7,2,0.1,18,0,0,0,12,15,3,0,55,17,2,3,84,0.25,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0.115384615384615,0,0.666666666666667
0,0,1,8,0,0,28,10,0,5,62,10,0.588235294117647,7,0,0,0,2,5,1,0,16,6,0,3,36,1,0.5,0,0,0,0,0,0,1,0,1,0,0.5,0,0.333333333333333,0,0.631578947368421,0.5,0,0.333333333333333
0,0,5,9,3,0,46,15,2,3,79,15,0.365853658536585,26,0,0,1,15,10,2,0,59,21,8,6,125,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.656716417910448,0,1
0,0,5,3,0,0,22,6,3,1,45,7,0.170731707317073,34,0,0,1,15,16,5,0,85,30,7,8,160,1,0.5,0,0,0.5,0,0,0,1,0,1,0,0.5,0,0,0,0.5,0,0,0
0,0,0,4,0,0,9,2,0,0,8,3,0.3,7,0,0,0,1,8,0,0,24,6,0,3,33,1,0,0.125,0,0,0,0,0,1,0.125,1,0.125,0,0,0,0,0.230769230769231,0,1,0
1,0,6,9,2,1,38,11,2,2,58,9,0.9,1,0,0,0,1,1,0,0,4,1,0,1,11,1,0,0.25,0,1,0,0.25,0,1,0.25,1,0.25,1,1,0.25,0.25,0.833333333333333,0,0.25,0
1,0,2,2,0,0,11,4,1,0,24,2,0.057142857142857,33,0,3,0,35,18,6,2,120,33,24,5,177,1,0,0,0,1,0,0,0,1,0,1,0,0.066666666666667,0.052631578947369,0.5,0.75,0.074766355140187,0,0.75,0
0,0,1,3,0,0,15,5,0,0,48,8,0.258064516129032,23,0,0,0,7,10,3,0,43,15,0,4,155,1,0.666666666666667,0,0.166666666666667,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0
0,0,6,4,0,0,27,7,4,1,23,3,0.3,7,0,0,0,3,3,2,1,19,7,3,1,25,1,0,0,0,1,0,0,0,1,0.5,1,0.5,1,1,0.5,0.5,1,0.666666666666667,0.5,0.5
0,0,1,1,0,1,6,2,1,0,8,2,0.2,8,0,0,0,7,5,2,3,27,10,7,0,39,1,0,0,0,1,0,0,0,1,0,1,0,0.2,0,1,0,0.222222222222222,0.190476190476191,0,1
0,0,1,1,0,0,3,0,0,0,3,2,0.090909090909091,20,0,1,0,12,10,3,2,71,22,12,2,109,0,0,0,0,0,0,0,0,1,0,1,0,0.076923076923077,0,1,0,0.056603773584906,0,1,0
0,0,2,2,0,0,6,1,0,0,7,2,0.666666666666667,1,0,0,0,2,7,0,0,15,2,2,1,18,1,0,0.5,0,0,0,0,0,1,0.5,1,0.5,1,0,0.5,0,1,0,0.5,0
0,0,2,2,0,0,6,1,0,0,7,2,0.666666666666667,1,0,0,0,2,8,0,0,18,2,2,1,22,1,0,0.5,0,0,0,0,0,1,0.5,1,0.5,1,0,0.5,0,1,0,0.5,0
0,0,2,2,0,0,6,1,0,0,7,2,0.666666666666667,1,0,0,0,2,8,0,0,18,2,2,1,22,1,0,0.5,0,0,0,0,0,1,0.5,1,0.5,1,0,0.5,0,1,0,0.5,0
0,0,2,3,0,0,7,1,0,0,7,2,0.666666666666667,1,0,0,0,1,7,0,0,13,1,1,1,13,1,0,0.5,0,0,0,0,0,1,0.5,1,0.5,1,0,0.5,0,1,0,0.5,0
0,0,2,2,0,0,6,1,0,0,7,2,0.666666666666667,1,0,0,0,2,7,0,0,15,2,2,1,18,1,0,0.5,0,0,0,0,0,1,0.5,1,0.5,1,0,0.5,0,1,0,0.5,0
0,0,2,2,0,0,6,1,0,0,7,2,0.666666666666667,1,0,0,0,2,7,0,0,15,2,2,1,18,1,0,0.5,0,0,0,0,0,1,0.5,1,0.5,1,0,0.5,0,1,0,0.5,0
0,0,4,10,0,0,24,3,2,1,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,1,0,0.5,0,1,0,1,1,1,0,0.5,0,1,0,1,0
0,0,2,2,0,0,6,1,0,0,7,2,0.666666666666667,1,0,0,0,2,8,0,0,18,2,2,1,22,1,0,0.5,0,0,0,0,0,1,0.5,1,0.5,1,0,0.5,0,1,0,0.5,0
0,0,2,4,0,0,10,0,0,0,10,3,0.044117647058824,65,0,0,1,31,35,4,15,170,50,18,7,214,0,0,0,0,0,0,0,0,1,1,1,1,0.111111111111111,0,1,0,0.075949367088608,0,1,0
0,0,2,4,3,1,29,14,2,1,38,12,0.545454545454545,10,0,0,0,3,3,2,0,25,8,2,2,31,1,0.5,0,0.4,1,0.5,0.2,0,1,0,1,0,0.666666666666667,0,0,0,1,0.642857142857143,0,0.4
0,0,0,1,0,0,3,1,0,1,9,2,0.666666666666667,1,0,0,0,1,2,0,0,7,3,0,0,21,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0,0
0,0,0,4,1,0,17,7,0,2,37,12,0.078947368421053,140,0,1,0,12,93,23,3,427,149,0,34,977,1,0.166666666666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.111111111111111,0,0.2,0
0,0,1,1,0,0,4,2,0,0,9,2,0.041666666666667,46,0,1,0,21,17,12,3,109,37,9,9,122,0.5,0,0,0,0,0,0,0,1,0,1,0,0.2,0,0.4,0,0.083333333333333,0,1,0
0,0,0,3,0,0,5,2,0,0,6,2,0.027777777777778,70,0,0,0,2,101,13,0,214,85,0,12,287,0.2,0,0.111111111111111,0,0,0,0,0,1,0.111111111111111,1,0.111111111111111,0,0,0,0,0,0,0,0
0,0,35,23,0,3,121,30,22,0,212,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0.333333333333333,1,1,1,0,1,0,1,0,1,0
0,0,32,21,0,2,103,24,20,0,179,12,0.666666666666667,6,0,0,0,3,2,0,1,15,6,2,0,32,1,0,1,0,1,0,1,0,1,0.333333333333333,1,1,1,1,0.166666666666667,0.333333333333333,1,0.758928571428571,1,1
0,0,8,14,2,0,61,25,6,1,112,15,0.882352941176471,2,0,0,0,1,1,0,0,6,1,0,2,12,1,1,0.545454545454545,0.272727272727273,1,0,0.090909090909091,0,1,0.272727272727273,1,0.545454545454545,1,0,0.090909090909091,0,1,0.915254237288135,0.363636363636364,0.909090909090909
0,0,1,1,0,0,6,2,1,0,6,2,0.285714285714286,5,0,0,0,4,3,0,0,24,10,5,1,22,0.5,0,1,0,0.5,0,1,0,1,1,1,1,0.25,0,1,0,0.5,0,1,0
0,0,1,2,0,0,7,3,1,0,18,2,0.285714285714286,5,0,0,0,2,4,1,0,11,4,1,1,28,1,0.5,0.25,0.25,1,0,0.25,0,1,0,1,0,0.5,0,0.5,0,0.428571428571429,0,0.75,0
0,0,1,1,0,0,5,2,0,0,17,2,0.068965517241379,27,0,0,0,10,27,2,1,75,22,0,5,174,0.333333333333333,0.083333333333333,0.4,0.4,0,0,0,0,1,0,1,0,0.166666666666667,0,0.2,0,0.142857142857143,0,1,0
0,0,3,2,2,1,31,12,2,4,36,12,0.6,8,0,0,0,2,5,2,0,21,6,0,3,34,1,0.5,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.714285714285714,0,0.666666666666667
0,0,1,1,0,0,4,1,0,1,7,2,0.142857142857143,12,0,0,0,7,10,4,0,38,15,4,2,61,0.166666666666667,0,0.5,0,0,0,0,0,1,0.5,1,0.5,1,0,0.5,0,0.05,0,1,0
0,0,1,2,0,1,6,2,0,0,7,2,0.033898305084746,57,0,2,0,19,50,9,4,201,75,4,20,363,0.333333333333333,0.090909090909091,0,0,0,0,0,0,1,0,1,0,0.2,0,1,0,0.067796610169492,0,1,0
2,0,19,49,8,5,199,74,4,19,348,55,0.932203389830508,4,0,0,0,1,3,1,0,11,3,0,1,22,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0.957446808510638,1,1
0,0,0,1,0,0,4,1,0,0,9,2,0.222222222222222,7,0,0,0,17,22,0,0,109,12,0,1,265,0.076923076923077,0,0.875,0,0,0,0,0,1,0.125,1,0.125,0,0,0,0,0.040816326530612,0.027522935779817,1,1
0,0,0,1,0,0,3,1,0,0,7,2,0.03921568627451,49,0,0,0,10,17,3,3,120,44,9,8,143,0.111111111111111,0,0.4,0,0,0,0,0,0.2,0.2,0.333333333333333,0.2,0,0,0,0,0.2,0,0.2,0
0,0,1,1,0,0,7,3,0,0,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,1,1,0,0,7,3,0,0,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,2,2,0,0,6,1,0,0,10,2,0.066666666666667,28,0,1,0,7,16,8,0,63,15,0,5,81,0.142857142857143,0,0.625,0,0,0,0,0,1,0,1,0,1,0,0.125,0,0,0,0,0
0,0,1,1,1,0,4,0,0,0,3,4,0.25,12,0,0,0,6,15,3,0,58,21,9,2,73,0,0,0,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.2,0,0.666666666666667,0,0,0,0,0
0,0,14,7,1,9,82,30,21,3,69,19,0.826086956521739,4,0,0,0,2,0,1,1,6,3,3,0,7,1,1,0.1,0.2,1,0,0.2,0,1,0.1,1,0.1,1,0.846153846153846,0.1,0.8,1,0.888888888888889,0.2,0.9
0,0,1,4,0,0,7,2,1,0,5,3,0.230769230769231,10,0,0,0,6,14,1,0,44,15,4,4,67,1,0,0,0,1,0,0,0,1,0,1,0,0.166666666666667,0,0,0,0.375,0,0,0
0,0,17,36,2,1,126,36,8,8,179,40,0.975609756097561,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.444444444444444,0.444444444444444,1,1,0.111111111111111,0,1,0.333333333333333,1,0.222222222222222,1,0,0.222222222222222,0,1,1,0.555555555555556,0
0,0,2,3,1,0,21,7,1,1,15,10,0.3125,22,0,0,0,21,9,4,2,61,22,21,1,94,1,1,0.5,0.5,0.5,0,1,0,1,0,1,0.5,0.095238095238095,0,1,0,0.28,0.117647058823529,1,1
1,0,2,6,0,0,13,4,2,0,12,2,0.666666666666667,1,0,0,0,0,2,0,0,5,2,1,1,8,1,0,0.5,0,1,0,0.5,0,1,0.5,1,0.5,1,0,0.5,0,1,0.857142857142857,0.5,1
0,0,8,5,0,0,27,5,5,0,28,4,0.038461538461539,100,0,0,0,171,61,15,15,536,176,131,15,507,0.666666666666667,0.5,0,0,0.666666666666667,0.5,0,0,1,0,1,0,0.045454545454546,0,1,0,0.146341463414634,0.046709129511677,1,1
0,0,0,2,0,1,12,6,0,0,6,4,0.125,28,0,0,0,7,12,4,4,68,22,3,6,119,1,0,0.5,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0
0,0,2,3,0,0,8,2,1,0,11,2,0.4,3,0,0,0,5,6,0,0,20,5,3,1,29,1,0.333333333333333,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0.333333333333333,0,0,0
0,0,2,2,1,0,13,5,0,0,20,5,0.049019607843137,97,0,0,0,54,52,16,10,395,159,84,10,512,0.5,0.166666666666667,0,0,0,0,0,0,1,0,1,0,0.043478260869565,0,0.5,0,0.115942028985507,0.017291066282421,0.25,0.75
0,0,2,2,0,0,12,3,1,0,33,7,0.333333333333333,14,0,1,0,6,7,0,0,40,8,2,3,81,1,0,0,0,1,0,0,0,1,0,1,0,0.5,0,0.5,0,0.5,0,0.5,0
0,0,1,1,0,0,4,1,0,1,7,2,0.2,8,0,0,0,9,11,0,0,39,10,2,5,79,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.5,0.135135135135135,0.142857142857143,0.857142857142857
0,0,3,3,0,0,12,3,0,1,23,3,0.3,7,0,0,0,7,9,0,0,31,8,2,5,63,1,1,0.285714285714286,0.142857142857143,0,0,0,0,1,0.142857142857143,1,0.285714285714286,1,0,0.142857142857143,0,1,0,0.142857142857143,0
0,0,2,4,0,0,14,3,0,1,20,4,0.666666666666667,2,0,0,0,0,1,0,0,3,2,0,0,4,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0
0,0,0,3,0,0,12,4,0,2,20,4,0.102564102564103,35,0,0,0,13,31,2,1,104,38,7,10,145,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.666666666666667,0.3,0,0
0,1,5,1,1,2,32,11,5,0,47,14,0.933333333333333,1,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0.666666666666667,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0.666666666666667,1,0,0.333333333333333,0,1,0,0.666666666666667,0
0,0,2,3,0,1,12,4,1,0,19,3,0.176470588235294,14,0,0,0,7,4,2,3,43,21,7,3,123,1,0,0.2,0,1,0,0.2,0,1,0.2,1,0.2,0.222222222222222,0,0.6,0,1,0,0.2,0
0,0,2,2,0,0,9,2,2,0,10,2,0.333333333333333,4,0,0,0,4,2,1,1,18,6,4,0,27,1,0.333333333333333,0.5,1,1,0.333333333333333,0.5,1,1,0.5,1,0.5,0.333333333333333,0,1,0,0.333333333333333,0,1,0
0,0,1,2,0,0,6,2,1,0,8,2,0.006993006993007,284,0,2,0,323,163,35,64,1070,345,300,15,1445,0.25,0.142857142857143,0,0,0.142857142857143,0,0,0,0.5,0,0.5,0,0.004048582995951,0,1,0,0.133333333333333,0.006335797254488,0,1
0,0,1,1,0,0,5,2,1,0,10,2,0.5,2,0,0,0,1,0,1,0,4,1,1,0,4,1,0,1,0,1,0,1,0,1,1,1,1,0.5,0,1,0,0.666666666666667,0,1,0
0,0,1,1,0,0,6,2,1,1,17,3,0.5,3,0,0,0,0,2,0,0,8,4,0,1,20,1,0,0.25,0,1,0,0.25,0,1,0.25,1,0.25,1,0,0.25,0,0,0,0,0
0,0,1,1,0,0,5,0,0,0,3,2,0.105263157894737,17,1,1,0,15,4,4,5,57,15,12,0,74,0,0,0,0,0,0,0,0,1,0.111111111111111,1,0.111111111111111,0.076923076923077,0,1,0,0.071428571428572,0,1,0
0,0,1,1,0,0,3,0,0,0,3,2,0.25,6,0,0,0,4,4,1,0,13,4,1,1,15,0,0,0,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.2,0,1,0,0.1875,0,1,0
0,0,0,1,0,0,2,1,0,0,3,2,0.086956521739131,21,0,0,0,7,21,2,0,77,25,4,8,148,0.5,0,0.25,0,0,0,0,0,1,0.125,1,0.125,0,0,0,0,0.230769230769231,0,0.375,0
0,0,2,1,0,0,7,3,1,0,18,2,0.037735849056604,51,0,0,0,58,52,3,4,235,83,41,6,635,0.5,0,0,0,0.125,0,0.8,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,1,2,1,0,11,5,1,0,17,5,0.263157894736842,14,0,0,0,11,11,4,0,46,14,2,2,104,1,0,0,0,1,0,0,0,1,0,1,0,0.166666666666667,0,0.4,0,0.305555555555556,0,0.8,0
0,0,1,1,0,0,3,1,0,0,11,2,0.133333333333333,13,0,0,0,13,13,2,1,50,16,5,2,81,0.25,0,0,0,0,0,0,0,1,0,1,0,0.333333333333333,0,0,0,0.25,0,0.5,0
0,0,1,2,0,0,12,8,1,0,40,2,0.016260162601626,121,0,7,0,64,111,16,12,494,217,20,28,1142,0.25,0.2,0,0.2,0.25,0,0,0,1,0,1,0,0.038461538461539,0,0.4,0,0.04270462633452,0,0.4,0
0,0,2,4,0,1,12,4,1,0,18,3,0.053571428571429,53,0,0,0,32,117,0,2,269,73,8,9,329,0.333333333333333,0.095238095238095,0.055555555555556,0.388888888888889,0.333333333333333,0,0.055555555555556,0,1,0.018518518518519,1,0.018518518518519,0.333333333333333,0,0.055555555555556,0,0.333333333333333,0.057142857142857,0.055555555555556,0.333333333333333
0,0,1,3,0,0,15,6,0,2,19,4,0.4,6,0,0,0,2,4,0,0,24,8,0,3,31,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0,1,0.625,0.333333333333333,0.333333333333333
0,0,1,2,0,0,9,3,1,0,10,2,0.047619047619048,40,0,0,0,11,21,4,0,99,42,9,13,218,1,0.333333333333333,0.111111111111111,0.333333333333333,0.333333333333333,0,0.333333333333333,0,1,0.111111111111111,1,0.111111111111111,0.125,0,0.444444444444444,0,0.333333333333333,0.076086956521739,0.333333333333333,0.777777777777778
0,0,6,5,0,0,29,10,4,2,48,7,0.875,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.666666666666667,1,0,0.666666666666667,0,1,0.9375,0.666666666666667,1
0,0,2,1,0,0,13,5,1,1,25,3,0.214285714285714,11,0,0,0,7,13,1,0,51,19,0,5,129,1,0,0.111111111111111,0,1,0,0.111111111111111,0,1,0.111111111111111,1,0.111111111111111,0.25,0,0.555555555555556,0,1,0.125,0.111111111111111,0.222222222222222
0,0,1,5,2,1,21,10,0,0,37,7,0.2,28,0,0,0,6,20,4,2,110,47,3,13,211,0.6,0.5,0.333333333333333,0.166666666666667,0,0,0,0,1,0.166666666666667,1,0.166666666666667,1,0,0.166666666666667,0,0.375,0,0.166666666666667,0
0,0,1,1,1,0,7,3,0,0,22,4,0.307692307692308,9,0,1,0,7,11,1,0,59,15,1,1,149,1,0,1,0,0,0,0,0,1,1,1,1,0.166666666666667,0,1,0,0.171428571428571,0,1,0
0,0,3,2,1,0,11,4,3,0,18,4,0.222222222222222,14,0,0,0,7,7,2,1,36,7,3,1,45,1,0,0.5,0,1,0,0.5,0,1,0.5,1,0.5,0.4,0,0.5,0,1,0.227272727272727,0.5,0.5
0,0,5,16,0,0,50,16,0,7,92,12,0.705882352941176,5,0,0,0,3,4,0,0,22,10,1,3,59,1,1,0.25,0.125,0,0,0,0,1,0.0625,1,0.25,1,0.8,0.0625,0.3125,1,0,0.375,0
0,0,1,1,0,0,5,2,1,0,10,2,0.133333333333333,13,0,0,0,7,9,3,1,42,20,6,2,122,1,0,0.25,0,1,0,0.25,0,1,0.25,1,0.25,0.25,0,0.75,0,0,0,0,0
0,0,2,3,0,0,10,2,2,1,12,2,0.181818181818182,9,0,0,0,8,9,1,0,35,13,7,1,66,0.5,0.25,0.285714285714286,0.571428571428571,0.5,0.25,0.285714285714286,0.571428571428571,1,0.142857142857143,1,0.142857142857143,0.222222222222222,0,1,0,0.5,0.4,0.285714285714286,0.142857142857143
0,0,0,7,0,0,13,4,0,0,36,2,0.055555555555556,34,0,0,0,11,50,1,0,125,31,2,6,319,0.4,0.071428571428572,0.2,0.2,0,0,0,0,1,0.2,1,0.2,0,0,0,0,0.181818181818182,0,0.6,0
0,0,5,4,3,0,31,8,3,2,54,10,0.555555555555556,8,0,0,0,3,2,2,0,16,5,3,0,22,1,1,0.5,0.5,1,0,0.5,0,1,0.5,1,0.5,1,0.571428571428571,0.5,0.5,1,1,0.5,0.5
0,0,5,4,1,1,43,13,4,2,63,7,0.5,7,0,1,0,3,5,0,0,27,9,2,3,56,1,1,0.1,0.2,1,0,0.1,0,1,0.1,1,0.2,1,0.666666666666667,0.1,0.3,0.666666666666667,0,0.3,0
0,0,0,1,0,0,4,2,0,0,17,2,0.068965517241379,27,0,1,0,7,24,4,0,82,32,2,6,213,0.333333333333333,0.111111111111111,0.75,0.5,0,0,0,0,1,0.25,1,0.25,0,0,0,0,0.074074074074074,0,0.75,0
0,0,3,6,1,1,30,11,1,2,45,17,0.772727272727273,5,0,0,0,4,2,0,0,15,6,3,2,38,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0.7,1,1
0,0,2,3,0,0,10,4,1,0,16,2,0.095238095238095,19,0,0,0,17,15,1,0,59,16,8,3,125,1,0.2,0.25,0.75,0.5,0,0.5,0,1,0.25,1,0.25,0.5,0,0.5,0,0.4,0.214285714285714,0.5,1
0,0,2,1,0,0,5,2,1,0,8,2,0.181818181818182,9,0,0,0,3,4,0,0,27,8,2,2,61,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0.666666666666667,0,1,0
0,0,1,2,0,0,11,3,0,1,12,3,0.6,2,0,0,0,1,1,0,0,8,2,0,2,22,1,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,1,0.666666666666667,1,0,0.333333333333333,0,0.6,0,1,0
0,0,0,2,0,0,6,2,0,0,7,2,0.166666666666667,10,0,0,0,2,15,1,1,41,14,1,2,85,0.333333333333333,0,0.833333333333333,0,0,0,0,0,1,0.166666666666667,1,0.166666666666667,0,0,0,0,0,0,0,0
0,0,1,1,0,0,5,2,1,0,9,2,0.048780487804878,39,0,0,0,57,31,4,2,185,64,52,3,326,1,0.142857142857143,0.5,0.5,1,0,0.5,0,1,0.5,1,0.5,0.045454545454546,0,0.5,0,0.166666666666667,0.081081081081081,0.5,0.5
0,0,1,1,1,0,6,3,1,0,14,4,0.666666666666667,2,0,0,0,2,1,0,1,10,4,2,0,18,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0,1,0,1,0.384615384615385,0.333333333333333,1
0,0,0,3,0,0,5,2,0,0,10,2,0.090909090909091,20,0,0,0,0,20,5,0,54,22,0,3,130,0.142857142857143,0,0.857142857142857,0,0,0,0,0,1,0.142857142857143,1,0.142857142857143,0,0,0,0,0.105263157894737,0,1,0
0,0,1,2,0,1,7,3,0,0,16,2,0.095238095238095,19,0,0,0,3,15,1,1,54,23,0,7,142,0.5,0.4,0.071428571428572,0.142857142857143,0,0,0,0,1,0.071428571428572,1,0.071428571428572,1,0,0.071428571428572,0,0.5,0,0.142857142857143,0
0,0,0,1,0,0,2,1,0,0,7,2,0.032258064516129,60,0,1,0,5,21,12,6,161,62,0,9,177,0.5,0,0.142857142857143,0,0,0,0,0,0.5,0.142857142857143,0.5,0.142857142857143,0,0,0,0,0.083333333333333,0,0.714285714285714,0
0,0,1,2,0,0,5,2,1,0,7,2,0.052631578947369,36,0,0,1,13,26,3,0,142,47,13,6,190,0.142857142857143,0,0,0,0.142857142857143,0,0,0,0.5,0,0.5,0,0.142857142857143,0,0,0,0.142857142857143,0.043478260869565,0,1
0,0,21,16,0,0,63,10,8,0,62,10,0.434782608695652,13,0,0,0,21,17,0,0,65,15,11,2,83,1,0.666666666666667,0,0,1,0.666666666666667,0,0,1,0,1,0,1,0.8,0,0,0.8,0.666666666666667,0,0
