NUM_CONDITIONAL,NUM_SWITCH,NUM_TYPE_ACCESS,NUM_INVOCATION,NUM_IF,NUM_ASSIGN,NUM_TYPED_ELEMENTS,NUM_VAR_ACCESS,NUM_FIELD_ACCESS,NUM_LOCAL,NUM_PACKAGE,NUM_LOC,LOC_RATIO,CON_LOC,CON_ASSERT,CON_CONDITIONAL,CON_SWITCH,CON_TYPE_ACCESS,CON_INVOCATION,CON_IF,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_VAR_ACCESS,CON_FIELD_ACCESS,CON_LOCAL,CON_PACKAGE,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPED_ELEMENTS_COUPLING,TYPED_ELEMENTS_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
0,0,7,8,0,0,30,3,3,0,35,11,0.5,11,0,0,0,11,12,0,0,38,7,6,0,45,1,0.333333333333333,0.2,0.6,1,0.333333333333333,0.2,0.6,1,0.2,1,0.2,0.5,0.363636363636364,0.4,1,0.642857142857143,0.444444444444444,0.6,1
0,0,0,1,0,0,5,2,0,0,12,2,0.047619047619048,40,0,0,0,15,24,7,2,109,50,2,6,322,0.166666666666667,0,0.333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,0.027777777777778,0.025,0,0.333333333333333
0,0,1,2,0,0,10,6,3,0,13,2,0.095238095238095,19,0,0,0,13,15,1,0,55,14,6,4,81,1,0.5,0.25,0.25,1,0.5,0.25,0.25,1,0.25,1,0.25,0.083333333333333,0,1,0,0.2,0,0.5,0
0,0,0,1,0,1,4,2,0,0,17,2,0.032786885245902,59,0,3,0,28,31,10,9,237,77,18,12,509,0.333333333333333,0,0.166666666666667,0,0,0,0,0,1,0.083333333333333,1,0.083333333333333,0,0,0,0,0.032894736842105,0,0.416666666666667,0
0,0,11,24,3,3,133,51,6,8,194,29,0.90625,3,0,0,0,5,3,0,0,15,2,2,2,22,1,1,0.6,0.2,1,0,0.2,0,1,0.2,1,0.6,1,1,0,0.2,1,1,0,0.2
0,0,1,3,1,2,16,7,0,0,22,8,0.266666666666667,22,0,1,0,8,12,4,5,73,24,0,2,111,1,0,0,0,0,0,0,0,1,0,1,0,0.333333333333333,0,0,0,0,0,0,0
0,0,1,3,1,0,11,6,0,1,33,6,0.038961038961039,148,0,5,0,79,95,12,4,500,193,41,35,936,0.5,0.25,0,0,0,0,0,0,1,0,1,0,0.020833333333333,0,0.368421052631579,0,0.038095238095238,0,0.421052631578947,0
0,0,1,1,0,0,4,2,1,0,9,2,0.181818181818182,9,0,0,0,3,9,0,0,26,11,2,1,50,0.5,0.111111111111111,0.142857142857143,1,0.5,0,0.142857142857143,0,0.5,0.142857142857143,0.5,0.142857142857143,0.333333333333333,0,0.142857142857143,0,0,0,0,0
0,0,1,2,1,0,8,3,0,0,38,4,0.051948051948052,73,0,3,0,68,50,10,3,294,108,29,16,553,0.666666666666667,0,0.142857142857143,0,0,0,0,0,1,0.142857142857143,1,0.142857142857143,0.5,0,0.142857142857143,0,0.016574585635359,0,1,0
0,0,1,1,0,0,5,3,0,0,20,2,0.03125,62,0,2,0,64,48,7,3,267,97,31,15,385,0.333333333333333,0.25,0,0,0,0,0,0,1,0,1,0,0.027777777777778,0,0.4,0,0.157894736842105,0.088235294117647,0,0
0,0,1,1,0,0,9,6,0,1,28,2,0.142857142857143,12,0,0,0,5,5,0,1,40,14,1,4,86,1,0,0.2,0,0,0,0,0,1,0.2,1,0.2,0.25,0,0.4,0,0.375,0,0.6,0
0,0,3,4,0,0,19,5,1,2,30,5,0.277777777777778,13,0,0,0,3,12,0,1,58,18,1,8,99,1,0,0,0,1,0,0.2,0,1,0,1,0.2,1,0,0,0,0.2,0,1,0
0,0,1,3,0,0,7,1,1,2,8,3,0.272727272727273,8,0,0,0,10,9,0,4,37,12,6,0,46,1,0,0.25,0,1,0,0.25,0,1,0.25,1,0.25,0.5,0,0.25,0,0.333333333333333,0,0.75,0
0,0,0,1,0,1,8,3,0,0,1,2,0.153846153846154,11,0,0,0,5,6,0,0,26,6,3,1,38,1,0.5,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0,0
0,0,1,3,0,0,31,20,6,3,109,5,0.5,5,0,0,0,4,4,0,0,17,7,0,1,62,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0.85,0,0.6,0
0,0,0,1,0,0,12,3,0,0,17,2,0.076923076923077,24,0,1,0,12,22,2,0,102,30,2,11,306,0.333333333333333,0,0.1,0,0,0,0,0,1,0.1,1,0.1,0,0,0,0,0,0,0,0
0,0,2,3,0,0,14,7,0,0,26,4,0.266666666666667,11,0,0,0,1,9,0,0,51,9,0,5,57,1,0.666666666666667,0,0,0,0,0,0,1,0,1,0,0.666666666666667,0,0,0,0,0,0,0
0,0,2,4,0,0,41,3,0,4,43,8,0.533333333333333,7,0,0,0,1,7,0,0,22,12,0,1,52,0.5,0,0.333333333333333,0,0,0,0,0,1,0,1,0,0.666666666666667,0,0,0,1,0,0,0
0,0,5,15,0,0,37,9,3,2,49,10,0.666666666666667,5,0,0,0,0,5,0,0,15,4,0,2,23,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0
0,0,8,17,0,3,94,20,11,2,132,46,0.92,4,0,0,0,2,3,0,1,20,3,2,1,31,1,1,0.428571428571429,0.428571428571429,1,1,0.428571428571429,0.428571428571429,1,0.142857142857143,1,0.285714285714286,1,0.75,0.142857142857143,0.571428571428571,1,1,0.428571428571429,0.142857142857143
0,0,14,26,0,0,194,1,1,0,209,25,0.641025641025641,14,0,0,0,7,10,0,1,44,12,8,2,70,0.5,0,0.666666666666667,0,0.5,0,0.666666666666667,0,1,0,1,0,1,0,0.333333333333333,0,1,0,0.333333333333333,0
0,0,4,12,1,0,60,11,4,2,96,19,0.431818181818182,25,0,0,0,11,25,0,0,167,4,2,1,197,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0,1,0.333333333333333,0.266666666666667,0,0.333333333333333,0,1,1,0.333333333333333,0.333333333333333
0,0,20,42,0,1,120,26,20,5,127,28,0.903225806451613,3,0,0,0,7,4,0,2,23,9,6,0,39,1,0,0.4,0,1,0,0.4,0,1,0.2,1,0.4,1,0.8,0.2,1,1,0.8125,0.4,1
0,0,0,4,0,0,7,1,0,0,2,3,0.166666666666667,15,0,0,0,5,19,0,0,46,15,5,2,59,0.2,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0.055555555555556,0,1,0
0,0,20,10,5,2,78,14,14,0,74,22,0.814814814814815,5,0,0,0,9,6,0,2,41,19,11,2,70,1,0,0.166666666666667,0,1,0,0.166666666666667,0,1,0.166666666666667,1,0.166666666666667,0.833333333333333,0,1,0,0.555555555555556,0,1,0
0,0,1,2,0,0,14,5,0,1,33,3,0.214285714285714,11,0,1,0,9,13,0,0,61,20,4,4,155,0.333333333333333,0,0.25,0,0,0,0,0,1,0.25,1,0.25,0.2,0,1,0,0.2,0,1,0
0,0,1,4,0,0,20,6,2,3,25,6,0.4,9,0,0,0,2,12,0,0,35,12,2,4,48,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,2,1,0,0,3,2,0.0625,30,0,0,0,7,26,3,1,104,49,8,8,178,0.25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.103448275862069,0,0,0
0,0,2,3,0,0,17,7,0,0,24,2,0.054054054054054,35,0,0,0,20,26,3,1,165,55,10,10,125,0.5,0.2,0.1,0.1,0,0,0,0,1,0.1,1,0.1,0.5,0,0.2,0,0.346938775510204,0,0.4,0
0,0,1,14,0,0,38,12,4,3,27,9,0.818181818181818,2,0,0,0,1,1,0,0,39,0,0,1,41,1,0,0.6,0,1,0,0.6,0,1,0.2,1,0.6,1,0,0.2,0,1,0.571428571428571,0.4,0.6
0,0,0,3,0,0,6,3,1,0,2,2,0.181818181818182,9,0,0,0,2,12,0,0,71,9,3,4,62,1,0.5,0,0,0.25,0,0.6,0,1,0,1,0,0,0,0,0,0.142857142857143,0,0.6,0
0,0,2,4,0,0,11,3,0,1,26,3,0.272727272727273,8,0,0,0,7,8,0,0,40,2,0,1,62,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0.666666666666667,0,0
0,0,1,2,0,0,5,1,0,0,7,2,0.125,14,0,0,0,6,16,0,0,60,15,0,8,118,0.333333333333333,0,0,0,0,0,0,0,1,0,1,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0
0,0,1,2,0,1,6,1,1,0,6,2,0.057142857142857,33,0,0,0,3,19,2,1,89,33,6,11,44,0.142857142857143,0,0.25,0,0.142857142857143,0,0.25,0,1,0,1,0,0.333333333333333,0,0,0,1,0.25,0,0.25
0,0,3,7,0,0,16,4,0,2,23,5,0.238095238095238,16,0,0,0,6,25,0,2,65,22,1,5,115,1,0.5,0.25,0.25,0,0,0,0,1,0.25,1,0.25,1,0.5,0.25,0.25,1,0.5,0.25,0.5
0,0,1,7,0,0,14,4,0,0,22,4,0.4,6,0,0,0,4,12,0,0,35,9,2,3,49,0.75,0,1,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.25,0,0,0,0.111111111111111,0,0,0
0,0,1,3,0,0,6,2,0,0,7,3,0.333333333333333,6,0,0,0,3,11,0,0,29,8,1,3,50,0.5,0,0,0,0,0,0,0,1,0,1,0,1,0,0.333333333333333,0,0,0,0,0
0,0,8,4,0,0,24,8,4,0,24,5,0.263157894736842,14,0,0,0,9,11,0,0,64,21,3,6,82,1,0.5,0,0,1,0,0,0,1,0,1,0,0.571428571428571,0,0,0,0.436363636363636,0,0.5,0
0,0,2,1,0,0,7,2,1,0,7,2,0.095238095238095,19,0,0,0,20,13,1,1,81,25,11,3,92,0.333333333333333,0.125,0.166666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667,0,1,0.166666666666667,1,0.166666666666667,0.111111111111111,0,0.5,0,0.114754098360656,0,0.5,0
0,0,3,13,0,1,51,14,3,2,72,11,0.846153846153846,2,0,0,0,0,1,0,0,6,2,0,1,11,1,1,0,0.333333333333333,1,0,0.333333333333333,0,1,0,1,0,1,0,0.333333333333333,0,1,0.941176470588235,0,1
0,0,0,7,1,0,24,7,0,3,44,14,0.56,11,0,0,0,3,15,0,0,58,26,2,2,115,1,0.428571428571429,0,0.666666666666667,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,0,4,0,0,8,4,0,0,14,3,0.333333333333333,6,0,0,0,8,6,0,0,32,11,6,1,50,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0.307692307692308,0,1,0
0,0,0,2,0,0,4,2,0,0,7,2,0.2,8,0,0,0,9,9,0,0,40,15,7,1,64,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0.117647058823529,0,1,0
0,0,4,14,0,0,50,12,0,6,164,13,0.565217391304348,10,0,0,0,5,12,0,0,44,15,0,2,194,1,0.5,0,0,0,0,0,0,1,0,1,0,0.5,0,0.333333333333333,0,0.818181818181818,0,0.333333333333333,0
0,0,1,2,0,0,15,2,0,3,40,5,0.263157894736842,14,0,0,0,6,19,0,0,61,19,0,4,252,0.5,0,0,0,0,0,0,0,1,0,1,0,0.25,0,0.333333333333333,0,0.555555555555556,0,0.333333333333333,0
0,0,0,1,1,0,7,2,0,1,17,5,0.3125,11,0,0,0,1,8,1,0,25,10,0,3,61,0.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.15,0,1,0
0,0,0,1,1,0,7,3,0,0,6,4,0.102564102564103,35,0,0,0,8,26,7,2,103,38,6,5,193,0.25,0.083333333333333,0.428571428571429,0.714285714285714,0,0,0,0,0.5,0.142857142857143,0.5,0.142857142857143,0,0,0,0,0.029411764705882,0,0.857142857142857,0
0,0,1,3,1,0,11,5,1,1,29,6,0.352941176470588,11,1,0,0,1,4,1,0,22,8,0,4,40,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0,1,0.521739130434783,0.333333333333333,1
0,0,0,3,1,0,7,4,0,0,23,4,0.25,12,0,0,0,4,6,2,0,26,8,1,3,39,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0.526315789473684,0,1,0
0,0,3,3,2,0,20,8,2,1,29,8,0.444444444444444,10,0,0,0,5,4,2,0,23,7,3,2,33,1,0,0,0,1,0,0,0,1,0,1,0,0.428571428571429,0,0.5,0,0.761904761904762,0,0.5,0
0,0,3,2,0,2,15,4,3,0,22,2,0.111111111111111,16,0,0,0,3,3,3,0,37,14,1,5,32,1,0.5,0.333333333333333,0.666666666666667,1,0.5,0.333333333333333,0.666666666666667,1,0.333333333333333,1,0.333333333333333,0.5,0,0.666666666666667,0,1,0.36,0.333333333333333,1
0,0,1,1,0,0,6,2,1,0,9,2,0.090909090909091,20,0,0,0,8,7,4,2,51,19,5,3,68,0.25,0.2,0.666666666666667,0.666666666666667,0.2,0,0.666666666666667,0,1,0.333333333333333,1,0.333333333333333,0.111111111111111,0,1,0,0.2,0.117647058823529,0.666666666666667,1
0,0,3,6,4,0,37,12,1,4,38,18,0.6,12,0,0,0,6,15,3,2,42,11,1,0,37,1,1,0.2,0.2,1,0,0.2,0,1,0,1,0.2,0.428571428571429,0,0.6,0,0.568965517241379,0,1,0
0,0,2,4,1,1,14,4,0,0,11,5,0.208333333333333,19,0,0,0,5,15,4,1,60,18,1,4,56,0.333333333333333,0.3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.555555555555556,0,0,0
0,0,2,4,2,0,12,4,0,0,18,7,0.35,13,0,0,0,3,6,0,2,35,14,3,3,61,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.4,0,1,0,0.4,0,1,0
0,0,3,2,0,0,10,3,2,0,13,2,0.153846153846154,11,0,0,0,4,3,3,0,20,5,2,1,24,1,0,0,0,1,0,0,0,1,0,1,0,0.5,0,0.666666666666667,0,0.666666666666667,0.44,0,0.666666666666667
0,0,2,3,2,0,18,6,1,2,22,10,0.625,6,0,0,0,3,5,1,0,19,6,1,1,13,1,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0,0.333333333333333,0,1,0.333333333333333,1,0,0.5,0,0.333333333333333,0,0.7,0.5,0.333333333333333,0.333333333333333
0,0,0,8,0,0,25,14,0,2,54,8,0.333333333333333,16,0,0,0,5,10,2,0,38,14,0,7,78,1,0.666666666666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.62962962962963,0,0
0,0,0,2,0,0,5,3,0,0,5,2,0.133333333333333,13,0,0,0,5,8,0,1,29,7,1,5,71,1,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,2,0,0,8,2,0.2,8,0,0,0,7,8,1,0,43,15,6,4,83,0.5,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,2,0,0,7,2,0.142857142857143,12,0,0,0,2,3,3,0,21,9,1,2,80,0.5,0.333333333333333,0.2,0.6,0,0,0,0,1,0.2,1,0.2,0,0,0,0,0,0,0,0
0,0,0,1,0,1,4,2,0,0,3,2,0.125,14,0,1,0,6,3,2,2,34,9,4,4,30,0.5,0,0.5,0,0,0,0,0,1,0.25,1,0.25,0,0,0,0,0.333333333333333,0,0.25,0
0,0,1,1,0,1,5,1,0,0,8,2,0.044444444444445,43,0,7,1,9,11,5,3,107,55,27,7,136,0.2,0,0,0,0,0,0,0,1,0,1,0,0.333333333333333,0,0,0,0.333333333333333,0.142857142857143,0,0
0,0,1,4,1,1,39,17,0,5,115,16,0.8,4,0,0,0,1,3,0,0,10,4,0,1,31,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.5,0,0.333333333333333,0,1,1,0.333333333333333,0.333333333333333
0,0,1,2,1,1,22,12,0,2,68,7,0.35,13,0,0,0,1,5,0,0,27,9,0,4,82,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.5,0,0.333333333333333,0,0.8,0.333333333333333,0.333333333333333,0.333333333333333
0,0,1,3,1,0,22,11,0,3,57,9,0.257142857142857,26,0,1,0,7,13,3,1,68,22,0,10,119,1,1,0.25,0.25,0,0,0,0,1,0.25,1,0.25,1,0,0.25,0,1,0.705882352941176,0.25,0.5
0,0,0,3,0,0,6,3,0,0,13,3,0.157894736842105,16,0,0,0,13,21,0,0,75,13,2,3,124,1,0,0.142857142857143,0,0,0,0,0,1,0.142857142857143,1,0.142857142857143,0,0,0,0,0,0,0,0
0,0,1,4,0,0,12,5,1,1,25,4,0.363636363636364,7,0,0,0,6,10,0,0,32,6,1,1,47,1,0,0.142857142857143,0,1,0,0.142857142857143,0,1,0.142857142857143,1,0.142857142857143,0.2,0,0.142857142857143,0,0,0,0,0
0,0,1,7,0,0,13,5,0,0,19,5,0.263157894736842,14,0,0,0,14,17,0,0,71,11,3,4,119,1,0.5,0.142857142857143,0.857142857142857,0,0,0,0,1,0.142857142857143,1,0.142857142857143,1,0,0.142857142857143,0,0,0,0,0
0,0,1,2,0,0,8,3,1,1,17,3,0.15,17,0,0,0,13,24,0,0,78,15,2,2,131,1,0,0.125,0,1,0,0.125,0,1,0.125,1,0.125,0.083333333333333,0,0.125,0,0,0,0,0
0,0,6,3,0,0,18,3,3,0,21,4,0.4,6,0,0,0,7,6,0,0,29,8,6,1,46,0.5,0,0.75,0,0.5,0,0.75,0,1,0.25,1,0.25,1,0.3,0.25,1,0.428571428571429,0.306122448979592,1,1
0,0,1,1,0,0,4,1,1,0,5,2,0.25,6,0,0,0,10,6,0,0,31,5,5,0,48,0.2,0,0.75,0,0.2,0,0.75,0,1,0,1,0,0.125,0,1,0,0.142857142857143,0,1,0
0,0,0,1,0,0,3,2,0,0,7,2,0.041666666666667,46,0,1,0,10,25,5,2,166,69,5,16,394,1,0,0.2,0,0,0,0,0,1,0.2,1,0.2,0,0,0,0,0,0,0,0
0,0,1,1,0,0,8,4,1,0,30,2,0.028571428571429,68,0,3,0,20,38,12,4,289,127,11,25,869,0.5,0.222222222222222,0.25,0.5,0.5,0,0.25,0,1,0.25,1,0.25,1,0,0.25,0,0.016,0,0.75,0
0,0,2,5,1,1,19,7,0,0,57,5,0.040650406504065,118,1,1,0,28,88,19,11,410,179,6,31,866,0.5,0,0.142857142857143,0,0,0,0,0,1,0.047619047619048,1,0.047619047619048,1,0,0.047619047619048,0,0.05,0.034246575342466,0.523809523809524,0.428571428571429
0,0,5,7,1,0,23,7,0,1,35,8,0.421052631578947,11,0,0,0,0,7,2,1,27,11,0,3,56,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0.75,0,0
0,0,2,3,0,0,8,2,0,0,13,2,0.032786885245902,59,0,9,0,43,80,16,0,266,62,1,10,313,0.076923076923077,0,0.571428571428571,0,0,0,0,0,1,0.142857142857143,1,0.142857142857143,0.076923076923077,0,0.285714285714286,0,0.042253521126761,0,1,0
0,0,2,1,0,0,7,2,1,0,8,2,0.064516129032258,29,0,0,0,12,21,6,0,75,25,4,5,130,0.5,0.2,0.2,0.8,0.2,0,0.8,0,1,0.2,1,0.2,1,0.142857142857143,0.2,0.8,0.375,0.2,0.2,0.8
0,0,1,1,0,0,4,2,1,0,7,2,0.071428571428572,26,0,2,0,11,14,3,1,71,25,4,6,138,0.5,0,0,0,0.5,0,0,0,1,0,1,0,0.2,0,0.75,0,0.5,0.044444444444445,0,0.75
0,0,5,13,2,0,68,28,2,9,177,23,0.958333333333333,1,0,0,0,0,0,0,0,2,0,0,1,6,1,1,0.333333333333333,0,1,0,0,0,1,0.333333333333333,1,0.333333333333333,1,1,0,0,1,0.9,0,1
0,0,1,1,0,0,4,1,0,1,22,2,0.083333333333333,22,0,0,0,7,13,2,0,69,28,3,9,160,1,0,0,0,0,0,0,0,1,0,1,0,0.142857142857143,0,0.333333333333333,0,0.153846153846154,0,0,0
1,0,4,1,1,1,19,8,3,1,28,6,0.6,4,0,0,0,3,3,0,0,14,7,2,1,36,1,0.6,0.166666666666667,0.666666666666667,1,0,0.166666666666667,0,1,0.166666666666667,1,0.166666666666667,1,1,0.166666666666667,0.166666666666667,0.521739130434783,0,1,0
2,0,12,8,4,3,77,29,8,7,108,24,0.774193548387097,7,0,0,0,3,2,1,0,14,5,2,2,23,1,1,0,0.166666666666667,1,1,0.166666666666667,0,1,0,1,0,1,0.714285714285714,0,0.5,1,0.745762711864407,0,1
0,0,1,4,1,2,19,8,0,1,30,6,0.230769230769231,20,0,2,0,10,8,4,1,66,25,8,4,113,1,0.857142857142857,0.111111111111111,0.222222222222222,0,0,0,0,1,0.111111111111111,1,0.111111111111111,1,0,0.111111111111111,0,1,0,0.111111111111111,0
0,0,1,1,0,1,4,1,0,0,6,2,0.285714285714286,5,0,0,0,2,2,1,0,10,3,0,1,14,0.333333333333333,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0.31578947368421,0,1,0
0,0,2,3,0,0,9,3,1,1,14,4,0.173913043478261,19,1,0,0,10,9,3,1,61,14,4,2,94,0.5,0,0,0,0.25,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,7,1,0,0,11,2,0.055555555555556,34,1,0,0,14,16,6,3,98,30,7,7,148,0.25,0,0.4,0,0,0,0,0,0.5,0.4,1,0.2,0,0,0,0,0.107142857142857,0.1,0.6,1
0,0,4,6,1,1,39,11,0,4,40,10,0.434782608695652,13,0,0,0,4,5,2,0,39,12,2,5,20,1,0.5,0,0,0,0,0,0,1,0,1,0,0.5,0,0,0,0.666666666666667,0.666666666666667,0.5,0.166666666666667
0,0,2,3,2,0,13,6,1,0,21,11,0.268292682926829,30,0,0,0,10,13,4,1,63,18,4,5,87,1,0.666666666666667,0,0,0.5,0,0,0,1,0,1,0,0.25,0,0,0,0.339622641509434,0,0,0
0,0,2,6,1,0,14,1,0,1,21,5,0.092592592592593,49,0,0,0,23,21,7,5,130,41,14,4,210,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.192771084337349,0,0.333333333333333,0
0,0,4,5,0,0,25,9,2,2,67,6,0.75,2,0,0,0,1,1,0,0,5,3,1,0,5,1,1,0.5,0.5,1,0,0.25,0,1,0,1,0.5,1,0.75,0.25,0.5,1,0.6875,0.75,0.75
0,0,1,1,0,0,6,3,0,1,12,2,0.076923076923077,24,0,0,0,3,19,3,1,67,23,0,6,121,1,0.5,0,0,0,0,0,0,1,0,1,0,0.25,0,0.2,0,0.157894736842105,0,0.4,0
0,0,2,3,0,0,13,6,1,0,23,3,0.2,12,1,0,0,7,6,0,0,30,6,2,3,56,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0
0,0,0,4,1,1,14,7,0,1,24,6,0.230769230769231,20,0,0,0,11,18,0,0,61,15,3,9,100,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.428571428571429,0.325,0,0.333333333333333
0,0,1,1,0,0,3,1,0,0,4,2,0.2,8,0,0,0,3,8,1,0,25,8,0,2,45,0.333333333333333,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.5,0,0.333333333333333,0,0.5,0,0.333333333333333,0
0,0,4,8,1,0,27,9,1,4,52,9,0.333333333333333,18,0,0,0,5,8,0,0,33,9,0,5,61,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0
1,0,3,10,0,0,39,10,0,2,87,10,0.24390243902439,31,0,0,0,8,20,2,0,80,15,3,4,125,1,0.5,0.75,0.5,0,0,0,0,1,0.5,1,0.75,1,0,0.25,0,1,1,0.25,0.25
0,0,0,2,0,1,7,3,0,0,8,2,0.086956521739131,21,0,0,0,0,4,2,1,34,14,0,8,57,1,0.5,0.2,0.2,0,0,0,0,1,0.2,1,0.2,0,0,0,0,0.222222222222222,0.15625,0.6,0.8
0,0,1,1,0,0,3,1,0,0,4,2,0.285714285714286,5,0,0,0,5,9,0,0,25,7,2,2,40,0.333333333333333,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.5,0,0.333333333333333,0,0.5,0,0.333333333333333,0
0,0,2,4,0,0,19,6,1,1,43,9,0.692307692307692,4,0,0,0,3,5,0,0,20,8,0,2,72,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0,1,0.363636363636364,0.333333333333333,1
0,0,2,8,0,0,29,10,1,0,63,9,0.321428571428571,19,0,0,0,3,9,1,0,45,12,2,4,97,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0,0.333333333333333,0,1,0.333333333333333,1,0.333333333333333,0.5,0,0.333333333333333,0,0.5,0.384615384615385,0.333333333333333,1
0,0,1,1,0,0,4,1,0,0,7,2,0.083333333333333,22,0,0,0,15,26,1,0,89,24,3,7,181,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,5,6,1,0,20,6,2,3,31,8,0.25,24,0,0,0,17,16,3,4,71,12,4,5,91,1,0.5,0.125,0.25,1,0.25,0.125,0.25,1,0.125,1,0.125,0.666666666666667,0.3,0.25,0.5,0.363636363636364,0.342857142857143,0.375,0.5
0,0,0,2,0,0,4,1,0,1,9,2,0.076923076923077,24,0,0,0,10,16,3,0,54,17,2,5,112,0.333333333333333,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0.08,0,0.666666666666667,0
0,0,4,5,2,0,23,8,1,0,24,15,0.5,15,0,0,0,12,15,2,0,51,12,5,5,69,1,0.6,0,0,0.333333333333333,0,0,0,1,0,1,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.26984126984127,0,1
0,0,5,8,0,0,22,6,3,0,34,4,0.363636363636364,7,0,0,0,5,2,2,0,12,5,5,0,19,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.727272727272727,0,1
0,0,1,2,0,0,8,4,0,0,32,2,0.0625,30,0,0,0,21,13,6,4,95,29,10,6,141,0.5,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.052631578947369,0,0.333333333333333,0,0,0,0,0
0,0,0,2,1,0,8,5,0,0,24,5,0.3125,11,1,0,0,4,4,2,0,30,13,4,3,44,1,0.4,0,0.333333333333333,0,0,0,0,1,0,1,0,0,0,0,0,0.25,0,0.666666666666667,0
0,0,1,1,0,0,3,0,0,0,3,2,0.153846153846154,11,0,0,0,8,9,1,1,43,15,6,4,49,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0.05,0,0.6
0,0,1,3,0,0,9,3,1,0,8,2,0.05,38,0,0,0,53,33,2,5,175,51,34,7,264,1,0,0,0,1,0,0,0,1,0,1,0,0.028571428571429,0,0.4,0,1,0.029850746268657,0,0.6
