NUM_CONDITIONAL,NUM_SWITCH,NUM_TYPE_ACCESS,NUM_INVOCATION,NUM_IF,NUM_ASSIGN,NUM_TYPED_ELEMENTS,NUM_VAR_ACCESS,NUM_FIELD_ACCESS,NUM_LOCAL,NUM_PACKAGE,LOC_CANDIDATE,LOC_RATIO,CON_CONDITIONAL,CON_SWITCH,CON_TYPE_ACCESS,CON_INVOCATION,CON_IF,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_VAR_ACCESS,CON_FIELD_ACCESS,CON_LOCAL,CON_PACKAGE,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
0,0,1,1,1,0,38,18,4,3,9,10,0.526315789473684,2,0,6,7,1,0,63,32,4,6,55,1,1,0.25,0.5,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0,0.25,0
0,0,9,1,1,2,35,9,9,0,29,6,0.428571428571429,0,0,5,4,0,1,31,12,3,3,27,1,0,0.666666666666667,0,1,0,0.666666666666667,0,1,0.333333333333333,1,0,1,0,0.547169811320755,0,1,0
0,0,10,2,1,2,41,12,9,1,30,8,0.444444444444444,0,0,7,1,2,4,40,17,6,2,25,1,1,0.25,0.5,1,1,0.5,0.25,1,0.25,0.625,0,1,0,0.576923076923077,0,1,0
0,0,3,1,1,0,37,15,2,3,14,10,0.133333333333333,0,0,16,12,9,21,302,129,8,11,116,1,1,0.5,0.25,0.333333333333333,0,0.25,0,1,0.25,0.5,0,0.25,0,0.5,0,0.25,0
0,0,3,1,1,0,33,13,2,3,12,10,0.133333333333333,0,0,16,12,9,21,302,129,8,11,116,1,1,0.5,0.25,0.333333333333333,0,0.25,0,1,0.25,0.5,0,0.25,0,0.5,0,0.25,0
0,0,2,2,0,0,16,8,2,1,9,5,0.277777777777778,0,0,5,7,1,3,59,28,7,5,42,1,1,0.5,0.5,1,0,0.5,0,1,0.25,1,0,0.25,0,1,0.15,0.25,0.5
0,0,4,13,3,0,67,24,2,7,144,19,0.59375,0,0,6,14,2,0,63,19,2,5,140,1,1,0.142857142857143,0.142857142857143,1,0.5,0.142857142857143,0.142857142857143,1,0.142857142857143,1,0,0.142857142857143,0,1,0.723404255319149,0.142857142857143,1
0,0,8,8,3,2,49,17,3,1,77,19,0.59375,0,0,6,14,2,0,63,19,2,5,140,1,1,0.416666666666667,0.25,1,0,0.25,0,1,0.166666666666667,1,0.75,0.166666666666667,0.5,1,0.514285714285714,0.25,0.666666666666667
0,0,17,5,4,4,78,24,15,2,64,16,0.64,0,0,5,4,2,0,23,8,3,1,27,1,1,0.25,0.5,1,1,0.25,0.5,1,0.25,1,0.789473684210526,0.25,1,1,0.703703703703704,0.25,1
0,0,17,5,4,4,78,24,15,2,64,16,0.571428571428571,0,0,5,5,3,0,28,10,3,2,30,1,1,0.25,0.5,1,1,0.25,0.5,1,0.25,1,0.789473684210526,0.25,1,1,0.678571428571429,0.25,1
0,0,1,1,2,2,42,18,0,4,7,15,0.681818181818182,0,0,6,1,1,1,34,11,5,1,20,1,1,0.5,0.25,0,0,0,0,1,0.25,1,0,0.25,0,1,0.3125,0.25,0.75
0,0,4,2,2,1,27,10,4,1,29,9,0.5,0,0,0,4,2,0,21,12,0,0,0,1,1,0.25,0.5,1,1,0.5,0.25,1,0.25,1,0,0.75,0,1,0,1,0
1,0,8,2,3,1,41,13,7,0,46,12,0.387096774193548,0,0,5,6,4,0,46,19,0,4,63,1,0,0.6,0,1,0,0.6,0,1,0.2,1,0.777777777777778,0.2,1,1,0.68421052631579,0.4,1
0,0,7,1,3,2,35,11,7,1,24,13,0.333333333333333,0,0,17,9,5,3,79,32,13,5,76,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.318181818181818,0,0.333333333333333,0,0.31578947368421,0,0.333333333333333,0
1,0,8,1,1,1,61,22,8,5,24,11,0.5,1,0,6,3,1,4,44,17,3,3,40,1,0.6,0.5,0.5,1,0,0.5,0,1,0.166666666666667,0.727272727272727,0,0.833333333333333,0,1,0.647058823529412,0.166666666666667,0.833333333333333
0,0,0,2,1,0,17,6,0,1,31,11,0.5,1,0,6,3,1,4,44,17,3,3,40,1,1,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.173913043478261,0.333333333333333,1
0,0,5,2,0,0,18,4,3,0,22,4,0.444444444444444,0,0,1,3,0,0,9,4,0,1,18,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0,1,0,0.782608695652174,0,1,0
0,0,11,6,0,4,48,13,11,1,53,7,0.5,0,0,6,4,2,0,19,6,4,0,32,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.166666666666667,1,0,1,0,1,0.635135135135135,0.333333333333333,1
1,0,14,9,5,4,91,25,8,5,51,29,0.527272727272727,0,0,15,5,6,7,75,25,15,1,69,1,1,0.25,0.25,1,1,0.5,0.25,1,0.25,1,0,0.5,0,1,0.443396226415094,0.25,0.5
1,0,14,9,5,4,91,25,8,5,51,29,0.69047619047619,0,0,11,5,3,1,45,18,12,1,56,1,1,0.25,0.25,1,1,0.5,0.25,1,0.25,1,0,0.5,0,1,0.484536082474227,0.25,0.5
0,0,4,2,0,0,22,6,4,1,16,5,0.04,0,0,58,68,18,8,415,163,49,23,410,1,0,0.5,0,1,0,0.5,0,1,0.25,0.266666666666667,0,0.75,0,0.044568245125348,0,0.75,0
0,0,6,6,0,0,24,6,5,0,33,13,0.433333333333333,2,0,16,9,4,0,88,28,10,5,60,1,0,0.5,0,1,0,0.5,0,1,0.25,1,0,1,0,1,0.477272727272727,1,1
0,0,4,2,0,2,23,8,4,1,26,9,0.346153846153846,2,0,16,9,4,0,88,28,10,5,60,1,0,0.5,0,1,0,0.5,0,1,0.25,0.363636363636364,0,0.75,0,0.785714285714286,0.288888888888889,0.5,1
0,0,0,3,2,5,78,49,24,2,110,15,0.6,0,0,6,6,2,0,33,14,5,3,21,1,1,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0,0,0,0,1,0,0.166666666666667,0
0,0,11,18,5,5,81,29,7,3,130,23,0.575,0,0,1,9,2,0,47,15,0,3,104,1,1,0.428571428571429,0.428571428571429,1,1,0.142857142857143,0.142857142857143,1,0.142857142857143,1,0,0.428571428571429,0,1,0.638888888888889,0.285714285714286,0.857142857142857
0,0,22,12,6,6,122,42,21,5,84,33,0.358695652173913,0,0,46,42,0,14,237,100,22,22,150,1,1,0.111111111111111,0.222222222222222,1,1,0.222222222222222,0.111111111111111,1,0.111111111111111,1,0.416666666666667,0.111111111111111,0.777777777777778,1,0.785714285714286,0.111111111111111,0.555555555555556
0,0,16,22,0,0,72,16,4,2,87,16,0.355555555555556,0,0,11,19,3,4,84,36,10,4,116,1,0,0.533333333333333,0,1,0,0.066666666666667,0,1,0.066666666666667,1,0.652173913043478,0.066666666666667,0.933333333333333,0.333333333333333,0,0.066666666666667,0
0,0,13,12,0,0,51,10,4,2,44,12,0.6,0,0,7,7,0,0,36,13,4,5,41,1,1,0.181818181818182,0.181818181818182,1,0,0.090909090909091,0,1,0.181818181818182,0.68421052631579,0,1,0,1,0.6,0.090909090909091,1
0,0,1,1,1,0,11,4,1,1,15,6,0.272727272727273,1,0,14,11,2,0,90,28,5,8,83,1,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,1,0.333333333333333,0.1,0,0.333333333333333,0,0.228571428571429,0,1,0
0,0,3,4,0,2,21,8,2,1,35,5,0.217391304347826,0,0,4,12,3,1,43,17,0,4,84,1,1,0.75,0.25,1,0,0.25,0,1,0.25,1,0.333333333333333,0.25,0.25,1,0.266666666666667,0.25,0.25
0,0,8,10,3,1,53,14,2,4,66,27,0.551020408163265,1,0,16,14,3,2,103,30,11,7,103,1,1,0.142857142857143,0.142857142857143,1,0,0.142857142857143,0,1,0.142857142857143,1,0.333333333333333,0.142857142857143,0.285714285714286,1,0.833333333333333,0.142857142857143,0.428571428571429
0,0,1,1,1,2,25,13,0,2,46,8,0.421052631578947,0,0,9,2,3,2,38,13,8,1,48,1,1,0.6,0.4,0,0,0,0,1,0.2,0.142857142857143,0,0.2,0,0.333333333333333,0,0.8,0
0,0,3,3,2,2,25,9,2,2,45,10,0.4,0,0,11,16,5,4,92,19,1,4,118,1,1,0.4,0.4,1,0,0.2,0,1,0.2,1,0,0.4,0,1,0.6,0.4,0.6
0,0,1,3,3,2,58,24,2,6,17,21,0.777777777777778,0,0,2,4,1,0,23,8,0,2,30,1,1,0.25,0.75,1,0,0.25,0,1,0.25,0.5,0,0.25,0,0.230769230769231,0,0.75,0
0,0,6,2,2,0,40,13,6,2,26,13,0.619047619047619,1,0,16,3,1,4,49,15,14,1,53,1,1,0.5,0.25,1,0,0.25,0,1,0.25,0.375,0,0.5,0,0.7,0.387755102040816,0.5,0.75
0,0,5,2,2,3,39,13,5,3,20,13,0.8125,0,0,4,2,0,2,12,3,2,0,20,1,1,0.25,0.5,1,1,0.5,0.25,1,0.25,0.625,0,0.75,0,0.6,0,0.75,0
0,0,8,4,3,0,57,21,8,3,34,16,0.666666666666667,1,0,16,3,1,4,49,15,14,1,53,1,1,0.75,0.5,1,0.666666666666667,0.5,0.5,1,0.5,0.380952380952381,0,0.5,0,0.727272727272727,0.4,0.5,0.75
0,0,1,7,0,0,22,8,1,3,48,10,0.27027027027027,1,0,8,12,6,5,90,37,2,7,179,1,1,0.25,0.25,1,0,0.25,0,1,0.25,0.2,0,0.25,0,1,0.346153846153846,0.25,1
0,0,1,1,0,0,12,6,0,2,6,4,0.444444444444444,0,0,2,8,1,0,29,10,0,2,45,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,0.444444444444444,0,0.666666666666667,0
0,0,1,1,0,0,12,6,0,2,6,4,0.444444444444444,0,0,2,8,1,0,29,10,0,2,45,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,0.444444444444444,0,0.666666666666667,0
4,0,4,2,5,6,97,42,18,1,131,19,0.678571428571429,0,0,18,13,0,3,48,11,4,1,61,1,0,0.666666666666667,0,1,0,0.333333333333333,0,1,0.333333333333333,0.2,0,1,0,1,0.460674157303371,0.333333333333333,1
0,0,2,1,1,0,12,2,0,1,14,6,0.12,1,0,16,44,0,0,392,170,47,8,478,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.347826086956522,0.333333333333333,0.666666666666667
0,0,2,4,1,1,25,10,1,2,47,11,0.203703703703704,0,0,1,21,6,3,114,45,0,14,155,1,0.333333333333333,0.25,0.25,1,0,0.25,0,1,0.25,1,0,0.25,0,0.4,0.24,0.5,1
0,0,4,2,1,2,20,6,2,1,84,7,0.304347826086957,0,0,4,7,2,2,45,22,0,3,178,1,0,0.666666666666667,0,1,0,0.666666666666667,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.608695652173913,0.666666666666667,1
0,0,3,8,0,0,33,11,0,4,55,11,0.34375,0,0,7,22,1,2,81,24,0,6,120,1,0.428571428571429,0.2,0.6,0,0,0,0,1,0.2,0.5,0,0.2,0,0.4,0.365853658536585,0.4,1
0,0,2,6,0,0,29,10,0,4,42,11,0.34375,0,0,6,19,1,2,76,23,0,6,103,1,0.428571428571429,0.2,0.6,0,0,0,0,1,0.2,0.25,0,0.4,0,0.333333333333333,0.303030303030303,1,1
0,0,2,5,0,0,26,8,0,4,33,9,0.36,0,0,4,16,1,2,59,18,0,5,88,1,0.4,0.25,0.5,0,0,0,0,1,0.25,0.5,0,0.25,0,0.4,0.349206349206349,0.5,0.75
0,0,4,5,0,0,18,4,4,0,26,4,0.222222222222222,0,0,16,21,0,0,67,17,14,1,123,0.333333333333333,0.2,0.333333333333333,1,0.333333333333333,0.2,0.333333333333333,1,1,0.333333333333333,0.210526315789474,0,1,0,0.333333333333333,0.209302325581395,0.333333333333333,1
0,0,4,6,0,0,19,4,4,0,26,4,0.222222222222222,0,0,16,23,0,0,68,17,14,1,123,0.333333333333333,0.2,0.333333333333333,1,0.333333333333333,0.2,0.333333333333333,1,1,0.333333333333333,0.210526315789474,0,1,0,0.333333333333333,0.206896551724138,0.333333333333333,1
0,0,0,2,0,0,8,4,0,1,14,4,0.571428571428571,0,0,4,4,0,0,40,2,0,2,18,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0,0.571428571428571,0,1,0
0,0,0,2,0,0,8,4,0,1,14,4,0.571428571428571,0,0,4,4,0,0,40,2,0,2,18,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0,0.571428571428571,0,1,0
0,0,2,7,0,0,35,11,1,2,59,28,0.903225806451613,0,0,21,17,0,0,69,10,7,1,101,1,0,0.428571428571429,0,1,0,0.142857142857143,0,1,0.142857142857143,1,0.066666666666667,0.142857142857143,0.142857142857143,1,0.369565217391304,0.142857142857143,0.714285714285714
0,0,2,7,0,0,35,11,1,2,59,28,0.903225806451613,0,0,21,18,0,0,73,11,7,1,108,1,0,0.428571428571429,0,1,0,0.142857142857143,0,1,0.142857142857143,1,0.066666666666667,0.142857142857143,0.142857142857143,1,0.369565217391304,0.142857142857143,0.714285714285714
1,0,6,13,0,1,62,15,2,6,84,10,0.277777777777778,0,0,2,7,0,0,34,11,1,2,56,1,1,0.375,0.25,1,0,0.125,0,1,0.125,1,0,0.125,0,1,1,0.375,0.125
0,0,1,8,0,0,31,17,3,2,62,10,0.666666666666667,0,0,3,6,0,0,25,5,0,2,45,1,1,0.444444444444444,0.333333333333333,1,1,0.222222222222222,0.111111111111111,1,0.111111111111111,1,0,0.111111111111111,0,0.727272727272727,0,0.666666666666667,0
0,0,1,4,0,1,22,11,1,2,48,6,0.352941176470588,0,0,5,10,0,0,46,16,0,6,70,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,0.736842105263158,0,1,0
0,0,2,3,1,0,18,4,1,1,22,6,0.130434782608696,0,0,9,39,0,1,127,40,7,13,166,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.333333333333333,1
0,0,2,3,1,0,18,4,1,1,22,6,0.3,0,0,6,16,0,0,53,14,3,5,80,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.46875,0.333333333333333,1
0,0,0,5,0,0,14,4,0,2,28,8,0.615384615384615,0,0,10,13,0,0,41,10,3,2,84,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0,0.875,0.125,0.666666666666667,0.333333333333333
0,0,4,14,8,0,93,34,4,4,97,36,0.679245283018868,0,0,3,3,3,4,43,17,1,1,121,1,0.714285714285714,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0,1,0.533333333333333,0.333333333333333,1
0,0,7,4,1,0,27,3,0,3,18,7,0.152173913043478,0,0,15,18,2,4,94,28,6,9,116,1,0,0.25,0,0,0,0,0,1,0.25,1,0.5,0.25,0.75,1,0.242424242424242,0.25,1
0,0,0,2,2,2,32,11,0,4,10,13,0.722222222222222,0,0,1,3,0,0,19,8,0,3,29,1,1,0.5,0.5,0,0,0,0,1,0.5,0,0,0,0,0.285714285714286,0,0.5,0
0,0,1,5,2,0,23,7,0,2,37,10,0.5,0,0,7,11,1,1,56,18,1,5,66,1,1,0.4,0.4,0,0,0,0,1,0.2,1,0,0.2,0,0,0,0,0
0,0,1,2,1,0,14,4,1,1,14,6,0.333333333333333,0,0,3,6,2,0,23,4,0,2,29,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.75,0.333333333333333,0.333333333333333
0,0,5,5,0,0,29,14,9,0,32,6,0.666666666666667,0,0,6,6,0,0,16,2,1,0,24,1,1,1,0.2,1,0,0.2,0,1,0.2,0.555555555555556,0,1,0,1,0.75,0.4,0.8
0,0,2,2,0,1,12,4,0,1,25,4,0.5,1,0,6,6,0,0,40,8,2,2,50,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.666666666666667,0,1,0,0.666666666666667,0
0,0,2,2,0,1,12,4,0,1,25,4,0.571428571428571,0,0,5,4,0,0,40,7,2,2,51,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.666666666666667,0,1,0,0.666666666666667,0
0,0,0,4,2,0,18,6,0,2,25,10,0.434782608695652,0,0,3,3,2,0,22,7,0,3,30,1,0.5,0.6,0.2,0,0,0,0,1,0.2,0,0,0,0,1,0,1,0
0,0,1,6,1,0,21,10,0,0,96,8,0.307692307692308,0,0,10,24,1,0,83,36,5,4,356,1,1,0.2,0.2,0,0,0,0,1,0.2,0.333333333333333,0,0.2,0,0.333333333333333,0.133333333333333,0.2,1
0,0,2,4,2,0,21,7,0,2,48,9,0.272727272727273,1,0,10,16,6,0,73,23,1,7,112,1,0.4,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0,0.666666666666667,0
0,0,1,4,1,0,18,5,0,1,27,11,0.314285714285714,1,0,10,16,6,0,73,23,1,7,112,1,0.5,0.666666666666667,0.666666666666667,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.235294117647059,0.333333333333333,0.666666666666667
0,0,3,7,0,0,24,7,1,2,51,7,0.21875,0,0,15,15,0,5,122,35,15,5,153,1,1,0.666666666666667,0.333333333333333,1,0,0.166666666666667,0,1,0.166666666666667,1,0.2,0.166666666666667,0.166666666666667,1,0,1,0
0,0,5,24,2,0,81,24,4,11,159,24,0.666666666666667,0,0,3,11,1,0,42,17,7,4,46,1,1,0.1,0.2,1,0,0.1,0,1,0.1,0.714285714285714,0,0.5,0,1,1,0.6,0.9
0,0,2,3,0,0,12,4,0,2,32,6,0.272727272727273,0,0,9,14,4,0,64,18,2,6,135,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.303030303030303,0.333333333333333,1
0,0,0,7,3,4,48,22,0,3,78,23,0.575,0,0,2,5,4,1,61,21,1,4,70,1,1,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.846153846153846,0.333333333333333,1
0,0,7,13,2,0,53,16,0,3,221,24,0.888888888888889,0,0,5,4,0,0,19,8,4,2,60,1,1,0.6,0.2,0,0,0,0,1,0.2,1,0,0.2,0,1,0,0.2,0
0,0,9,10,3,0,57,17,7,4,121,17,0.566666666666667,0,0,11,10,1,1,45,17,8,4,109,1,0,0.25,0,1,0,0.25,0,1,0.25,1,0,0.5,0,0.857142857142857,0.610169491525424,0.25,1
0,0,4,12,0,0,26,8,0,0,72,5,0.416666666666667,4,0,1,3,0,0,47,18,0,5,88,1,0,1,0,0,0,0,0,1,0.25,1,0,1,0,1,0,1,0
0,0,5,3,1,0,24,8,2,3,38,8,0.727272727272727,0,0,4,12,0,0,24,8,0,0,72,1,1,0.4,0.4,1,0,0.2,0,1,0.2,1,0,0.6,0,1,0,0.6,0
0,0,5,6,1,0,20,6,2,1,37,6,0.666666666666667,0,0,4,12,0,0,24,8,0,0,72,1,0,0.666666666666667,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.666666666666667,0,1,0.791666666666667,0.666666666666667,1
0,0,1,3,2,0,13,6,1,1,16,9,0.321428571428571,1,0,7,11,3,0,47,14,3,4,62,0.5,0.5,0.25,0.25,0.5,0,0.25,0,0.5,0.25,0.5,0,0.25,0,0.482758620689655,0,1,0
2,0,4,8,3,4,61,21,0,5,93,17,0.303571428571429,0,0,11,25,2,0,100,34,5,5,191,1,0.6,0.666666666666667,0.166666666666667,0,0,0,0,1,0.166666666666667,1,1,0.333333333333333,0.166666666666667,1,1,0.166666666666667,0.166666666666667
0,0,5,5,1,1,24,8,2,2,54,9,0.409090909090909,0,0,5,7,2,1,50,19,3,5,64,1,1,0.5,0.25,1,0,0.25,0,1,0.25,1,0.5,0.25,0.25,1,0.466666666666667,0.25,0.75
0,0,0,4,0,0,15,5,0,1,17,7,0.241379310344828,0,0,6,16,2,0,60,16,1,5,84,0.555555555555556,0,0.833333333333333,0,0,0,0,0,1,0.166666666666667,0,0,0,0,0.380952380952381,0,1,0
1,0,2,4,1,0,18,7,3,1,25,6,0.545454545454545,1,0,2,4,1,0,27,9,1,2,37,1,1,0.666666666666667,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0,0.777777777777778,0.4375,1,1
0,0,10,10,4,0,83,34,6,5,79,21,0.6,0,0,5,5,2,0,39,13,3,3,59,1,1,0.25,0.375,1,0.6,0.25,0.375,1,0.25,1,0.75,0.25,0.375,1,0,0.5,0
1,0,8,14,3,0,51,15,1,4,83,15,0.625,0,0,9,10,1,0,37,13,0,5,81,1,0.75,0.25,0.5,1,0,0.25,0,1,0.25,1,1,0.75,0.5,1,1,0.5,0.75
0,0,2,2,1,0,19,4,0,1,17,6,0.666666666666667,0,0,2,7,0,0,19,8,0,1,31,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0,1,0
0,0,4,4,0,0,17,3,0,0,33,4,0.166666666666667,1,0,17,18,1,0,75,24,0,3,241,0.1875,0,1,0,0,0,0,0,1,0.333333333333333,1,0.1875,0.333333333333333,1,0.318181818181818,0,1,0
0,0,4,4,0,0,17,3,0,0,33,4,0.307692307692308,0,0,6,7,1,0,29,10,0,2,85,0.428571428571429,0,1,0,0,0,0,0,1,0.333333333333333,1,0.428571428571429,0.333333333333333,1,1,0.636363636363636,0.333333333333333,1
1,0,9,6,4,0,52,15,4,3,92,15,0.535714285714286,0,1,5,5,1,0,30,15,2,3,110,1,0.4,0.2,0.4,0.75,0.5,0.6,0.2,1,0.2,1,0.666666666666667,0.4,0.6,1,0.676470588235294,0.6,0.8
1,0,4,9,2,1,42,18,0,3,127,13,0.361111111111111,0,0,7,11,5,4,73,24,1,6,104,1,0,0.5,0,0,0,0,0,1,0.125,1,0,0.125,0,1,0,0.375,0
0,0,4,8,2,2,35,12,0,4,44,15,0.267857142857143,2,0,16,21,8,5,125,40,0,10,154,1,0.25,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,0,0,0,0
0,0,2,13,2,1,41,17,0,2,121,14,0.388888888888889,2,0,6,8,5,5,75,27,0,5,91,1,1,0.285714285714286,0.571428571428571,0,0,0,0,1,0.142857142857143,1,0,0.142857142857143,0,1,0,0.714285714285714,0
0,0,9,10,4,0,39,7,6,1,42,18,0.580645161290323,0,0,8,10,2,0,37,7,1,3,55,1,0.5,0.4,0.2,1,0.5,0.4,0.2,1,0.2,1,0,0.2,0,1,1,0.4,0.2
0,0,3,2,0,1,15,5,2,1,26,4,0.25,0,0,4,9,0,0,33,9,0,5,57,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,1,0.666666666666667,0.333333333333333,1,0.590909090909091,0.333333333333333,1
0,0,9,9,0,0,62,20,6,7,71,20,0.645161290322581,0,0,5,7,1,0,27,10,0,3,70,1,1,0.25,0.25,1,0,0.25,0,1,0.25,0.818181818181818,0,0.5,0,1,0.826086956521739,0.25,0.5
0,0,5,22,6,3,103,40,5,13,178,43,0.895833333333333,0,0,2,2,0,3,21,12,4,1,41,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.666666666666667,0.333333333333333,0.333333333333333,1,0,1,0
0,0,5,3,0,0,14,2,2,0,18,7,0.388888888888889,0,0,5,7,1,0,27,10,0,3,70,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.666666666666667,0,1,1,1,0.666666666666667
2,0,18,29,3,3,138,38,10,8,236,39,0.78,0,0,5,7,1,0,27,10,0,3,70,1,0.833333333333333,0.5,0.333333333333333,1,1,0.166666666666667,0.166666666666667,1,0.333333333333333,0.9,0,0.5,0,1,0.902439024390244,0.166666666666667,0.833333333333333
0,0,16,15,2,3,86,28,18,4,121,27,0.794117647058823,0,0,4,3,2,0,19,5,3,1,28,1,1,0.714285714285714,0.428571428571429,1,1,0.714285714285714,0.428571428571429,1,0.142857142857143,1,0,1,0,1,0.923076923076923,0.285714285714286,1
0,0,7,5,1,1,36,11,4,3,65,10,0.555555555555556,1,0,8,6,1,0,32,12,8,2,58,1,0,0.75,0,1,0,0.75,0,1,0.25,1,1,0.75,0.25,1,0,0.25,0
0,0,3,5,2,0,30,10,0,4,32,12,0.134831460674157,1,0,36,67,12,12,318,108,16,27,403,1,1,0.166666666666667,0.333333333333333,0,0,0,0,1,0.166666666666667,1,1,0.333333333333333,0.166666666666667,1,1,0.166666666666667,0.333333333333333
0,0,1,7,1,0,27,9,0,3,84,20,0.487804878048781,0,0,9,19,3,2,74,26,4,6,134,1,1,0.4,0.4,0,0,0,0,1,0.2,1,0,0.2,0,1,1,0.6,0.4
0,0,5,5,0,1,25,3,2,1,28,11,0.458333333333333,0,0,8,10,0,0,33,6,3,3,55,1,0,0.25,0,1,0,0.25,0,1,0.25,0.454545454545455,0,1,0,0.6875,0.306122448979592,0.75,1
1,0,6,8,2,0,46,11,2,5,83,20,0.357142857142857,0,0,7,28,3,1,96,35,3,12,252,1,0,0.25,0,1,0.5,0.25,0.25,1,0.25,1,0.5,0.25,0.75,1,0.118421052631579,0.25,0.75
0,0,2,3,1,0,15,6,0,1,58,6,0.166666666666667,0,0,10,23,3,5,114,41,3,10,237,1,0.5,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,0.2,0,0.666666666666667,0,0,0,0,0
0,0,3,4,1,2,19,5,1,1,26,8,0.615384615384615,0,0,5,2,1,1,17,6,3,0,33,1,1,0.666666666666667,0.333333333333333,0.5,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0,1,0
0,0,3,4,1,2,19,5,1,1,26,8,0.307692307692308,0,0,8,11,3,2,45,14,5,3,82,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,0.888888888888889,0,1,0
0,0,6,8,1,2,53,19,3,6,94,18,0.818181818181818,0,0,8,6,0,0,24,8,6,2,53,1,1,0.125,0.375,1,0,0.375,0,1,0.125,1,0,0.125,0,1,0.868421052631579,0.25,0.75
0,0,6,8,1,2,53,19,3,6,94,18,0.72,1,0,18,17,0,0,60,19,15,1,119,1,1,0.125,0.375,1,0,0.375,0,1,0.125,1,0,0.125,0,1,0.891891891891892,0.25,0.75
0,0,8,6,0,0,31,8,6,2,53,6,0.6,0,0,6,6,0,1,21,8,5,0,54,1,0.5,0.8,0.2,1,0.5,0.8,0.2,1,0.2,1,0.583333333333333,0.2,1,1,1,0.8,0.6
0,0,8,6,0,0,31,8,6,2,53,6,0.666666666666667,0,0,7,6,0,1,19,5,5,0,33,1,0.666666666666667,0.2,0.8,0.666666666666667,0.5,0.8,0.2,1,0.2,1,0.583333333333333,0.2,1,1,0.777777777777778,0.2,0.4
